lang,severity,f1,em
de,Minor,0.6923076923076924,False
de,Minor,1.0,True
de,Minor,1.0,True
de,Minor,0.8333333333333333,False
de,Neutral,1.0,True
de,Neutral,0.8387096774193549,False
de,Minor,1.0,True
de,Minor,0.75,False
de,Major,0.8571428571428571,False
de,Minor,0.7272727272727272,False
de,Major,1.0,True
de,Minor,1.0,True
de,Major,0.24299065420560748,False
de,Minor,0.5625000000000001,False
de,Minor,0.7058823529411765,False
de,Major,0.5,False
de,Major,1.0,True
de,Minor,0.810126582278481,False
de,Neutral,0.5897435897435898,False
de,Minor,0.823529411764706,False
de,Major,0.7058823529411764,False
de,Major,0.7999999999999999,False
de,Minor,0.7307692307692308,False
de,Major,0.5161290322580645,False
de,Neutral,0.7924528301886793,False
de,Major,0.631578947368421,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.631578947368421,False
de,Major,0.631578947368421,False
de,Major,0.4666666666666667,False
de,Major,1.0,True
de,Major,0.9863013698630136,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.8181818181818181,False
de,Neutral,0.6153846153846154,False
de,Neutral,1.0,True
de,Neutral,0.32,False
de,Neutral,0.22222222222222224,False
de,Major,0.8888888888888888,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.7407407407407408,False
de,Major,0.0909090909090909,False
de,Major,0.6666666666666667,False
de,Major,0.6,False
de,Minor,0.6086956521739131,False
de,Major,0.45000000000000007,False
de,Major,0.8571428571428571,False
de,Minor,0.6086956521739131,False
de,Major,0.07407407407407407,False
de,Major,0.47619047619047616,False
de,Major,0.888888888888889,False
de,Neutral,0.6486486486486486,False
de,Neutral,1.0,True
de,Neutral,0.6086956521739131,False
de,Neutral,0.7222222222222223,False
de,Major,0.9615384615384616,False
de,Major,0.13333333333333333,False
de,Minor,0.0,False
de,Major,0.5714285714285715,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Minor,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.4050632911392405,False
de,Minor,0.4,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.7999999999999999,False
de,Major,0.8627450980392156,False
de,Major,0.4285714285714285,False
de,Major,0.6799999999999999,False
de,Major,0.6857142857142857,False
de,Major,0.6666666666666666,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Minor,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.4444444444444445,False
de,Neutral,0.2,False
de,Minor,0.5454545454545454,False
de,Major,0.1777777777777778,False
de,Major,0.8000000000000002,False
de,Neutral,0.8636363636363636,False
de,Major,0.8333333333333334,False
de,Major,0.5185185185185185,False
de,Major,0.5,False
de,Major,0.9411764705882353,False
de,Major,0.22222222222222224,False
de,Major,0.09523809523809523,False
de,Major,0.15384615384615385,False
de,Major,0.16666666666666669,False
de,Major,0.0,False
de,Major,0.22857142857142854,False
de,Major,0.0,False
de,Major,0.09523809523809523,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.8333333333333334,False
de,Major,0.09523809523809523,False
de,Minor,0.888888888888889,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.6666666666666666,False
de,Major,0.0,False
de,Major,0.09523809523809523,False
de,Major,0.0,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Major,0.8125,False
de,Major,0.9230769230769231,False
de,Minor,0.96,False
de,Major,1.0,True
de,Neutral,0.7826086956521738,False
de,Neutral,0.7586206896551724,False
de,Major,0.6666666666666666,False
de,Minor,0.967741935483871,False
de,Minor,0.0,False
de,Minor,0.25,False
de,Major,0.0,False
de,Major,0.33333333333333337,False
de,Major,0.7368421052631577,False
de,Minor,0.8823529411764706,False
de,Major,1.0,True
de,Major,0.33333333333333337,False
de,Minor,0.7368421052631577,False
de,Minor,0.4,False
de,Minor,1.0,True
de,Minor,0.4615384615384615,False
de,Major,0.5333333333333333,False
de,Critical,0.33333333333333337,False
de,Minor,1.0,True
de,Minor,1.0,True
de,Minor,1.0,True
de,Minor,1.0,True
de,Minor,0.7692307692307692,False
de,Critical,0.6666666666666666,False
de,Critical,1.0,True
de,Minor,1.0,True
de,Minor,0.5,False
de,Minor,0.08333333333333333,False
de,Minor,0.13333333333333333,False
de,Minor,0.0,False
de,Minor,0.18181818181818182,False
de,Minor,0.09523809523809523,False
de,Major,0.2222222222222222,False
de,Major,0.0,False
de,Neutral,0.03333333333333333,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.7058823529411764,False
de,Major,1.0,True
de,Minor,0.4,False
de,Major,1.0,True
de,Major,0.13333333333333333,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.4,False
de,Major,0.8000000000000002,False
de,Major,0.6666666666666665,False
de,Minor,0.75,False
de,Minor,0.5945945945945946,False
de,Minor,0.1818181818181818,False
de,Minor,0.0,False
de,Major,1.0,True
de,Major,0.6666666666666665,False
de,Minor,0.13333333333333333,False
de,Major,0.25,False
de,Minor,1.0,True
de,Major,0.4,False
de,Neutral,0.3333333333333333,False
de,Major,1.0,True
de,Major,0.5,False
de,Major,0.2,False
de,Major,0.6451612903225806,False
de,Major,0.07692307692307693,False
de,Minor,0.7692307692307693,False
de,Minor,0.7058823529411765,False
de,Major,1.0,True
de,Major,0.7142857142857143,False
de,Major,0.14285714285714285,False
de,Minor,0.7692307692307693,False
de,Neutral,1.0,True
de,Major,1.0,True
de,Neutral,1.0,True
de,Minor,0.9166666666666666,False
de,Major,1.0,True
de,Major,0.6923076923076924,False
de,Minor,0.7692307692307693,False
de,Minor,0.7692307692307693,False
de,Major,0.4242424242424242,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.0,False
de,Minor,0.6363636363636364,False
de,Major,0.45454545454545453,False
de,Minor,0.7692307692307693,False
de,Major,1.0,True
de,Minor,0.2222222222222222,False
de,Major,0.7999999999999999,False
de,Major,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.22222222222222224,False
de,Minor,1.0,True
de,Major,0.7692307692307692,False
de,Major,0.7999999999999999,False
de,Neutral,0.7222222222222222,False
de,Major,0.6956521739130435,False
de,Minor,1.0,True
de,Minor,0.5333333333333333,False
de,Major,1.0,True
de,Major,0.6923076923076924,False
de,Minor,1.0,True
de,Major,0.5714285714285715,False
de,Major,1.0,True
de,Minor,0.6222222222222222,False
de,Minor,1.0,False
de,Major,0.962962962962963,False
de,Major,0.5714285714285715,False
de,Major,1.0,True
de,Minor,0.6222222222222222,False
de,Minor,1.0,False
de,Major,0.8387096774193549,False
de,Major,0.8780487804878049,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.8387096774193549,False
de,Minor,0.8780487804878049,False
de,Minor,0.8333333333333334,False
de,Minor,0.17391304347826086,False
de,Major,0.0,False
de,Major,0.29629629629629634,False
de,Minor,0.0,False
de,Minor,1.0,True
de,Major,0.39999999999999997,False
de,Major,0.0,False
de,Major,0.5454545454545455,False
de,Neutral,0.4347826086956522,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.39999999999999997,False
de,Major,0.42857142857142855,False
de,Major,0.6,False
de,Major,0.2716049382716049,False
de,Neutral,0.625,False
de,Major,0.5333333333333333,False
de,Major,0.8461538461538461,False
de,Major,0.5454545454545454,False
de,Major,0.8571428571428572,False
de,Major,0.75,False
de,Major,0.2716049382716049,False
de,Minor,0.4736842105263157,False
de,Minor,0.0,False
de,Neutral,0.0,False
de,Major,0.0,False
de,Major,1.0,True
de,Minor,1.0,True
de,Major,1.0,True
de,Major,0.39999999999999997,False
de,Major,0.42857142857142855,False
de,Minor,0.6,False
de,Major,0.6666666666666666,False
de,Major,0.06451612903225806,False
de,Major,0.7272727272727273,False
de,Major,0.5660377358490566,False
de,Neutral,0.42857142857142855,False
de,Minor,1.0,True
de,Minor,0.7272727272727273,False
de,Minor,0.13333333333333333,False
de,Minor,0.5882352941176471,False
de,Minor,0.125,False
de,Minor,0.6153846153846153,False
de,Minor,0.09523809523809525,False
de,Critical,0.4,False
de,Minor,0.0,False
de,Minor,0.923076923076923,False
de,Minor,0.3243243243243243,False
de,Minor,0.4666666666666667,False
de,Major,1.0,True
de,Neutral,0.631578947368421,False
de,Neutral,0.9863013698630136,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.72,False
de,Neutral,0.9230769230769231,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.32,False
de,Neutral,0.22222222222222224,False
de,Major,0.8888888888888888,False
de,Minor,1.0,True
de,Major,1.0,True
de,Neutral,0.6486486486486486,False
de,Neutral,1.0,True
de,Neutral,0.8333333333333334,False
de,Neutral,1.0,True
de,Neutral,0.08695652173913045,False
de,Neutral,0.45000000000000007,False
de,Neutral,0.7222222222222223,False
de,Neutral,0.7142857142857143,False
de,Neutral,1.0,True
de,Neutral,0.888888888888889,False
de,Minor,0.9019607843137256,False
de,Major,0.761904761904762,False
de,Minor,1.0,True
de,Neutral,1.0,True
de,Minor,1.0,True
de,Major,1.0,True
de,Minor,1.0,True
de,Neutral,0.8888888888888888,False
de,Major,0.5,False
de,Minor,0.875,False
de,Minor,0.6451612903225806,False
de,Minor,0.6808510638297872,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.7272727272727272,False
de,Neutral,1.0,True
de,Major,0.3461538461538462,False
de,Major,1.0,True
de,Minor,0.88,False
de,Neutral,0.7346938775510204,False
de,Minor,0.7777777777777778,False
de,Minor,0.30985915492957744,False
de,Major,0.9333333333333333,False
de,Major,1.0,True
de,Minor,0.888888888888889,False
de,Neutral,0.8333333333333334,False
de,Neutral,0.8125,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.7272727272727273,False
de,Neutral,0.35294117647058826,False
de,Minor,0.8095238095238095,False
de,Major,1.0,True
de,Neutral,0.7826086956521738,False
de,Neutral,0.8125,False
de,Neutral,0.7586206896551724,False
de,Major,0.6333333333333332,False
de,Minor,0.8823529411764706,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.75,False
de,Major,1.0,True
de,Major,0.7692307692307692,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.2857142857142857,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.625,False
de,Major,0.0,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.7058823529411764,False
de,Neutral,0.15686274509803924,False
de,Major,1.0,True
de,Minor,0.4,False
de,Major,1.0,True
de,Major,0.8000000000000002,False
de,Major,0.6666666666666665,False
de,Minor,0.5945945945945946,False
de,Minor,0.7878787878787877,False
de,Minor,0.8888888888888888,False
de,Major,0.8148148148148148,False
de,Major,1.0,True
de,Major,0.6666666666666665,False
de,Minor,0.13333333333333333,False
de,Minor,1.0,True
de,Minor,1.0,True
de,Neutral,0.3333333333333333,False
de,Minor,0.8333333333333334,False
de,Major,0.5,False
de,Major,0.15384615384615385,False
de,Major,0.6666666666666667,False
de,Major,1.0,True
de,Major,1.0,True
de,Minor,0.7142857142857143,False
de,Major,0.7999999999999999,False
de,Major,0.19354838709677416,False
de,Major,0.7142857142857143,False
de,Minor,0.7142857142857143,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Major,1.0,True
de,Minor,0.9166666666666666,False
de,Minor,1.0,True
de,Neutral,1.0,True
de,Minor,1.0,True
de,Minor,0.37037037037037035,False
de,Minor,0.8000000000000002,False
de,Major,1.0,True
de,Major,0.6363636363636364,False
de,Minor,0.7,False
de,Minor,0.39130434782608686,False
de,Minor,0.7142857142857143,False
de,Major,1.0,True
de,Minor,0.37037037037037035,False
de,Minor,0.37037037037037035,False
de,Minor,0.8000000000000002,False
de,Major,0.7777777777777778,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.22222222222222224,False
de,Neutral,1.0,True
de,Minor,0.8484848484848485,False
de,Minor,1.0,True
de,Minor,0.8181818181818182,False
de,Minor,0.5333333333333333,False
de,Minor,1.0,True
de,Minor,0.6923076923076924,False
de,Major,1.0,True
de,Minor,0.509090909090909,False
de,Minor,0.5714285714285715,False
de,Minor,0.14285714285714285,False
de,Minor,0.4444444444444444,False
de,Minor,1.0,True
de,Minor,0.8333333333333333,False
de,Minor,1.0,True
de,Minor,0.875,False
de,Minor,1.0,True
de,Minor,0.8333333333333334,False
de,Minor,0.5161290322580646,False
de,Neutral,0.8387096774193549,False
de,Minor,1.0,True
de,Major,0.8571428571428571,False
de,Minor,0.7272727272727272,False
de,Minor,1.0,True
de,Minor,1.0,True
de,Major,0.24299065420560748,False
de,Minor,0.5625000000000001,False
de,Major,0.7058823529411765,False
de,Minor,0.5,False
de,Major,1.0,True
de,Major,0.810126582278481,False
de,Neutral,0.5897435897435898,False
de,Major,0.5161290322580645,False
de,Minor,0.823529411764706,False
de,Major,0.7058823529411764,False
de,Major,0.7999999999999999,False
de,Major,0.7307692307692308,False
de,Neutral,0.7924528301886793,False
de,Minor,0.631578947368421,False
de,Major,1.0,True
de,Major,1.0,True
de,Minor,1.0,True
de,Major,0.631578947368421,False
de,Major,0.631578947368421,False
de,Major,0.4666666666666667,False
de,Major,0.9863013698630136,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.8181818181818181,False
de,Neutral,0.6153846153846154,False
de,Neutral,1.0,True
de,Neutral,0.32,False
de,Neutral,0.22222222222222224,False
de,Minor,0.6086956521739131,False
de,Minor,0.6086956521739131,False
de,Major,0.888888888888889,False
de,Major,0.8888888888888888,False
de,Minor,1.0,True
de,Neutral,0.6486486486486486,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.8333333333333334,False
de,Neutral,0.08695652173913045,False
de,Neutral,0.45000000000000007,False
de,Neutral,0.7222222222222223,False
de,Neutral,0.7142857142857143,False
de,Minor,0.9615384615384616,False
de,Neutral,1.0,True
de,Minor,1.0,True
de,Minor,1.0,True
de,Minor,0.4,False
de,Minor,0.8888888888888888,False
de,Major,0.6666666666666667,False
de,Neutral,1.0,True
de,Neutral,0.6451612903225806,False
de,Minor,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.2105263157894737,False
de,Neutral,1.0,True
de,Minor,0.5454545454545454,False
de,Major,0.3461538461538462,False
de,Major,1.0,True
de,Neutral,0.7346938775510204,False
de,Major,0.7777777777777778,False
de,Major,0.14492753623188406,False
de,Major,1.0,True
de,Major,0.14492753623188406,False
de,Major,0.888888888888889,False
de,Neutral,0.8333333333333334,False
de,Neutral,0.4615384615384615,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.09523809523809523,False
de,Major,0.7586206896551724,False
de,Major,0.8095238095238095,False
de,Neutral,0.7826086956521738,False
de,Neutral,0.8125,False
de,Major,0.6440677966101696,False
de,Major,0.8571428571428571,False
de,Minor,0.8823529411764706,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.625,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.15384615384615383,False
de,Major,0.0,False
de,Minor,0.7272727272727272,False
de,Major,0.0,False
de,Major,0.33333333333333337,False
de,Major,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.8571428571428571,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.9090909090909091,False
de,Neutral,0.0,False
de,Neutral,0.15686274509803924,False
de,Minor,1.0,True
de,Major,0.4,False
de,Major,0.8000000000000002,False
de,Major,0.6666666666666665,False
de,Minor,0.75,False
de,Minor,0.5945945945945946,False
de,Major,0.7878787878787877,False
de,Major,0.8888888888888888,False
de,Minor,0.8148148148148148,False
de,Major,1.0,True
de,Major,0.6666666666666665,False
de,Major,1.0,True
de,Major,0.4516129032258065,False
de,Neutral,1.0,True
de,Neutral,0.3333333333333333,False
de,Minor,0.8333333333333334,False
de,Major,0.5,False
de,Major,0.15384615384615385,False
de,Major,0.6666666666666667,False
de,Major,0.6874999999999999,False
de,Major,0.08333333333333333,False
de,Minor,0.125,False
de,Minor,0.7142857142857143,False
de,Major,0.7058823529411765,False
de,Major,0.17647058823529416,False
de,Major,0.4444444444444444,False
de,Minor,0.7142857142857143,False
de,Major,1.0,True
de,Minor,1.0,True
de,Neutral,1.0,True
de,Neutral,0.9166666666666666,False
de,Minor,1.0,True
de,Minor,0.7142857142857143,False
de,Minor,0.37037037037037035,False
de,Minor,0.8000000000000002,False
de,Major,1.0,True
de,Major,0.6363636363636364,False
de,Minor,0.7,False
de,Minor,0.39130434782608686,False
de,Minor,0.7142857142857143,False
de,Major,1.0,True
de,Minor,0.37037037037037035,False
de,Major,0.0,False
de,Major,0.7777777777777778,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.22222222222222224,False
de,Neutral,1.0,True
de,Minor,0.8484848484848485,False
de,Minor,1.0,True
de,Minor,0.7826086956521738,False
de,Minor,0.5333333333333333,False
de,Minor,1.0,True
de,Minor,0.6923076923076924,False
de,Minor,0.08695652173913043,False
de,Minor,0.5714285714285715,False
de,Minor,1.0,True
de,Minor,0.8333333333333333,False
de,Minor,1.0,True
de,Minor,0.875,False
de,Minor,0.8333333333333334,False
de,Minor,0.5161290322580646,False
de,Minor,1.0,True
de,Neutral,0.8387096774193549,False
de,Minor,1.0,True
de,Minor,0.75,False
de,Major,0.8571428571428571,False
de,Minor,0.7272727272727272,False
de,Major,1.0,True
de,Minor,1.0,True
de,Major,0.2647058823529412,False
de,Minor,0.625,False
de,Major,0.4545454545454545,False
de,Major,0.5,False
de,Minor,0.5925925925925926,False
de,Major,0.8571428571428571,False
de,Minor,0.7272727272727272,False
de,Major,0.823529411764706,False
de,Major,0.7058823529411764,False
de,Major,0.7999999999999999,False
de,Major,0.7307692307692308,False
de,Neutral,0.25,False
de,Neutral,1.0,True
de,Major,0.631578947368421,False
de,Minor,0.6399999999999999,False
de,Major,0.631578947368421,False
de,Major,0.631578947368421,False
de,Major,0.4666666666666667,False
de,Major,1.0,True
de,Major,0.9863013698630136,False
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,1.0,True
de,Neutral,0.72,False
de,Neutral,0.6153846153846154,False
de,Neutral,1.0,True
de,Neutral,0.32,False
de,Neutral,0.22222222222222224,False
de,Major,0.7027027027027027,False
de,Major,0.5882352941176471,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.8333333333333334,False
de,Major,0.7142857142857143,False
de,Major,1.0,True
de,Major,0.0909090909090909,False
de,Major,0.5925925925925927,False
de,Major,0.5,False
de,Major,0.8571428571428571,False
de,Major,1.0,True
de,Major,0.8,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.4050632911392405,False
de,Major,0.0,False
de,Major,0.0,False
de,Minor,0.0,False
de,Major,0.8627450980392156,False
de,Major,0.3870967741935483,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.12903225806451615,False
de,Major,0.2666666666666667,False
de,Minor,1.0,True
de,Major,0.56,False
de,Major,1.0,True
de,Major,0.8235294117647058,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.4050632911392405,False
de,Major,0.45454545454545453,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.6567164179104477,False
de,Major,0.8888888888888888,False
de,Minor,0.4615384615384615,False
de,Major,1.0,True
de,Minor,1.0,True
de,Major,0.2,False
de,Major,0.7777777777777778,False
de,Minor,0.6666666666666665,False
de,Major,0.8627450980392156,False
de,Major,0.3870967741935483,False
de,Major,0.33333333333333337,False
de,Major,0.723404255319149,False
de,Major,0.3243243243243243,False
de,Major,0.8333333333333334,False
de,Minor,0.6250000000000001,False
de,Major,0.7272727272727272,False
de,Major,0.6875000000000001,False
de,Major,0.6315789473684211,False
de,Major,1.0,True
de,Major,1.0,True
de,Minor,1.0,True
de,Major,0.5454545454545454,False
de,Major,0.41379310344827586,False
de,Minor,0.08695652173913045,False
de,Major,1.0,True
de,Major,0.8947368421052632,False
de,Major,0.0,False
de,Major,0.5454545454545454,False
de,Major,0.41379310344827586,False
de,Major,0.08695652173913045,False
de,Major,0.8333333333333334,False
de,Major,0.6875,False
de,Major,0.0,False
de,Major,0.09999999999999999,False
de,Major,0.5,False
de,Major,0.0,False
de,Major,0.6875,False
de,Major,0.0,False
de,Major,0.09999999999999999,False
de,Major,0.09523809523809523,False
de,Major,0.15384615384615385,False
de,Minor,0.16666666666666669,False
de,Major,0.0,False
de,Major,0.22857142857142854,False
de,Major,0.0,False
de,Major,0.09523809523809523,False
de,Major,0.15384615384615385,False
de,Major,0.09523809523809523,False
de,Major,0.15384615384615385,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.9565217391304348,False
de,Major,0.7272727272727273,False
de,Major,0.6,False
de,Major,0.125,False
de,Major,0.7777777777777778,False
de,Major,0.37499999999999994,False
de,Major,0.39999999999999997,False
de,Major,1.0,True
de,Major,0.1818181818181818,False
de,Major,1.0,True
de,Major,0.37499999999999994,False
de,Major,0.39999999999999997,False
de,Major,1.0,True
de,Major,0.7826086956521738,False
de,Major,0.9411764705882353,False
de,Major,1.0,True
de,Major,0.6666666666666667,False
de,Major,0.6896551724137931,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.7586206896551724,False
de,Major,0.30769230769230776,False
de,Major,0.7647058823529412,False
de,Major,0.5000000000000001,False
de,Major,0.6923076923076923,False
de,Major,0.5384615384615384,False
de,Major,0.5833333333333334,False
de,Major,0.5714285714285714,False
de,Minor,0.47368421052631576,False
de,Minor,0.8571428571428571,False
de,Major,0.08695652173913045,False
de,Major,0.27777777777777773,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.09999999999999999,False
de,Major,0.3333333333333333,False
de,Minor,0.33333333333333337,False
de,Minor,0.631578947368421,False
de,Major,0.39999999999999997,False
de,Major,1.0,True
de,Major,0.0816326530612245,False
de,Major,0.8823529411764706,False
de,Major,0.47368421052631576,False
de,Major,0.8571428571428571,False
de,Major,0.08695652173913045,False
de,Major,0.27777777777777773,False
de,Major,0.0,False
de,Major,0.47368421052631576,False
de,Major,1.0,True
de,Major,0.375,False
de,Major,0.7368421052631579,False
de,Major,0.4000000000000001,False
de,Minor,0.47368421052631576,False
de,Major,0.8571428571428571,False
de,Minor,0.08695652173913045,False
de,Major,1.0,True
de,Major,0.15384615384615383,False
de,Minor,0.3333333333333333,False
de,Major,0.0,False
de,Major,0.7407407407407408,False
de,Major,0.3157894736842105,False
de,Critical,0.11764705882352941,False
de,Major,0.47368421052631576,False
de,Major,0.8571428571428571,False
de,Major,0.08695652173913045,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.2222222222222222,False
de,Major,0.47368421052631576,False
de,Major,1.0,True
