lang,severity,f1,em
de,Major,0.0,False
de,Minor,0.0,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.8000000000000002,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.8000000000000002,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.7272727272727272,False
de,Major,0.0,False
de,Minor,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.7272727272727272,False
de,Major,0.0,False
de,Major,0.7272727272727272,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.7999999999999999,False
de,Major,0.25,False
de,Major,0.5,False
de,Major,0.6666666666666666,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.75,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.12500000000000003,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.16666666666666666,False
de,Major,0.75,False
de,Major,0.75,False
de,Major,0.6,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.0,False
de,Minor,0.0,False
de,Minor,0.375,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Minor,1.0,True
de,Minor,0.8571428571428571,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.375,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.2857142857142857,False
de,Major,1.0,True
de,Major,0.0,False
de,Minor,0.0,False
de,Major,0.375,False
de,Minor,0.0,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.4444444444444445,False
de,Major,0.0,False
de,Critical,1.0,True
de,Major,0.0,False
de,Major,0.375,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.8571428571428571,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.75,False
de,Major,0.33333333333333337,False
de,Major,0.0,False
de,Minor,1.0,True
de,Minor,0.0,False
de,Major,0.0,False
de,Major,0.375,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.8571428571428571,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,1.0,True
de,Minor,0.4,False
de,Major,0.0,False
de,Major,0.3333333333333333,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.6666666666666666,False
de,Major,0.5,False
de,Major,0.0,False
de,Major,0.22222222222222224,False
de,Major,0.0,False
de,Major,0.25,False
de,Minor,1.0,True
de,Major,1.0,True
de,Major,0.4,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.22222222222222224,False
de,Major,0.0,False
de,Major,0.25,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.3333333333333333,False
de,Major,0.0,False
de,Major,0.0,False
de,Minor,0.0,False
de,Major,0.75,False
de,Major,0.8571428571428571,False
de,Major,0.2857142857142857,False
de,Major,0.28571428571428575,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.4,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.8333333333333334,False
de,Major,0.5,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.5,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.9642857142857143,False
de,Major,0.0,False
de,Major,0.8,False
de,Minor,1.0,True
de,Major,0.6666666666666665,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,1.0,True
de,Major,1.0,True
de,Major,1.0,True
de,Major,0.75,False
de,Major,0.6666666666666666,False
de,Major,0.5,False
de,Major,1.0,True
de,Major,0.5,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.3076923076923077,False
de,Major,1.0,True
de,Major,0.5,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.0,False
de,Minor,0.4,False
de,Major,0.0,False
de,Major,0.28571428571428575,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.7199999999999999,False
de,Major,0.8000000000000002,False
de,Minor,0.2,False
de,Major,0.0,False
de,Major,0.3076923076923077,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.5,False
de,Major,0.5,False
de,Major,0.5,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.0,False
de,Major,0.14285714285714288,False
de,Major,0.25,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.0,False
de,Major,1.0,True
de,Major,0.0,False
de,Major,0.0,False
de,Minor,0.5833333333333334,False
de,Minor,0.0,False
de,Minor,0.0,False
de,Minor,0.6666666666666667,False
de,Minor,1.0,True
de,Minor,0.5,False
de,Minor,0.25,False
de,Minor,0.0,False
de,Minor,1.0,True
de,Minor,0.0,False
de,Minor,0.888888888888889,False
